ID,Tweet,True Label,BERT,BERT 22,BERT 9,,Model,T test
1212,er_hipanda_hiek_hitaraf_hididi_hibol_hirahe_hiho_hidusari_hitaraf_hiusi_hididi_hika_hirape_enhone_hiki_hibaat_hikr_hirahe_hi,1,0,0,0,,,
190,bhai_hiterrorist_enke_hijanak_hibola_hijata_hipakistan_hiko_hiatankwaad_hito_en,0,0,0,0,,,
3134,sahi_hikaha_hiapne_hisir_enmagar_hikya_hikare_hiye_hiindia_enhai_hiyaha_hilogo_hiko_hicareer_enbanana_hihai_hijab_hiindia_enk_hiandar_hirape_en,0,0,1,1,,,
2792,tumne_hikyaa_hikiya_hidelhi_hike_hiliye_hiab_hipunjaab_hichale_higaye_hisaale_hirape_enhote_hihai_hidelhi_himain_hitu_hipunjaab_himain_himauz_hikarta_hihai_hi,1,1,1,1,,,
175,armaan_hiko_hibaarish_hime_enbighne_hik_hibaad_hiwala_hinahana_hinahi_hipasand_hithts_enwhy_enhe_enhate_enrain_en,0,1,1,0,,,
129,mawlana_hifarid_hiuddin_hial_himobarak_hijubokrai_restislamer_hijhanda_hihate_enegiye_hiashbe_hibengali_hivia_hi,0,0,0,0,,,
1236,news_enpakistan_hiitna_hipaal_hiposkay_hikhoon_hipasina_hiek_hikarkay_hiinko_hibhejta_hihain_hiaur_hiindian_enarmy_eninhay_hiek_hihi_enjhatkay_hima_hi,0,0,0,1,,,
3122,sri_hierrip_hithanani_hiki_hianthe_hileda_hiila_hianukune_hipalakollu_hilo_hilady_enchethi_hilo_hirape_enki_higuri_hiayyadu_hi,0,1,0,1,,,
1596,mydadalwayssays_enthat_enkisi_hise_hinafrat_enutni_hihi_enkaro_hike_himohabbat_hiki_higunjaish_hirahe_hi,0,0,0,1,,,
313,bhai_hihaste_hihate_engir_hipade_hithe_enham_hito_enmaza_hiaa_higayi_hiyaar_hikeep_enit_hiup_en,0,1,0,0,,,
544,mansoor_hiali_hiisko_hikehty_hihain_hijhalat_hiis_enchumpu_hik_hipory_hikhandan_hiko_hich_hinisar_hiis_enky_hisamny_hiphansi_hidai_hidy_hi,1,0,0,0,,,
6,azaadi_hik_hibad_hibhi_hikuch_hiesa_hikro_hipak_hihate_enfelane_hise_hito_enabdus_hisalam_hinhi_hibnte_hi,0,0,0,0,,,
2000,vampire_endushman_hika_hidushman_hidost_hihota_hihai_hina_hiwe_enboth_enhate_enour_en7_restphuphoz_hi,0,0,0,0,,,
1725,plz_enask_enmodi_hiji_hipunjab_hielection_enaa_higaye_hihain_hiek_hipose_enbhagat_hisingh_hik_hiphansi_hipar_hilatakne_hiwala_hibhi_hide_hidalein_hikhadimodified_rest,0,0,0,0,,,
2720,raju_hishri_hijaise_highatiya_hientertainers_enhote_hihai_hijo_hipaise_hiko_hiliye_hikisi_hibhi_hihad_hitak_hikisi_hiko_hibhi_hibol_hishkte_hi,1,1,1,1,,,
2241,ramjas_hiye_hi2_restharaamkhor_hirehte_hiyaha_hih_hiyaha_hiki_hihawaa_hime_ensaans_hilete_hih_hiyaha_hika_hinamak_hikhate_hih_hiyaha_hika_hipaani_hipeete_hih_hipar_hi,0,1,1,1,,,
2700,na_himinorities_enpe_hidrama_enbanta_hihai_hina_hihate_enaur_hibigotry_enpe_hidrama_enban_hiraha_hihai_hina_hipolitics_enpe_hidrama_enban_hiraha_hihai_hiaur_hina_hikisi_hiaur_hicheez_hipe_hi,0,0,0,0,,,
1261,ghulammustafa_hihakumat_hikhud_hidahshatgard_hihai_hiagents_enko_hipala_hihua_hihai_hilootmaar_hicrime_himurder_ense_himaal_hibanarahe_hihain_hi,0,0,0,0,,,
2775,sir_eng_restsamajhdar_hiaadami_hiwo_hihi_enh_hijo_hidoobti_hinav_hiko_hichod_hide_hikaha_hicongress_hime_enaaye_hifilmo_hime_enkya_hirape_enkaro_hi,0,0,0,0,,,
1375,terrorism_enpakistan_hime_enhai_hior_hifikar_hipuri_hiduniya_hiko_hihai_hipata_hinahin_hiinhe_hihamari_hifikar_hihai_hiya_enhumse_hidarte_hihai_hi,0,0,0,0,,,
2303,pak_hiteri_himaa_hiko_hirape_enkiya_hitha_himusalmano_hine_hitoh_hitu_himusalman_hibana_hihum_hiladte_hirahe_hipar_hiislam_hinahi_hikabool_hikiya_hitabhi_hi,1,1,0,0,,,
1479,khawar_hipore_hihate_entorkari_hilege_hichilo_hiar_hithumi_hihat_hiwash_hikoro_hinai_hiso_hithumi_hihatr_hishugran_hinicho_hiis_enur_hidp_en,0,0,0,1,,,
2960,rape_enke_hiaropi_hiyusuf_hiko_hiwha_hiki_hipolice_enbachane_hiki_hikosis_hikar_hirhi_hihai_hijo_hiki_hiek_hiblatkaari_hihai_hi,0,1,0,1,,,
2981,ye_hito_enkuch_hibhi_hinhi_hiinki_hiarrested_enmp_hitapas_hipal_hito_enopposition_enki_hiwomen_enki_hirape_enkarne_hiki_hidhamki_hibhi_hidete_hihe_en,0,1,0,0,,,
956,vj_hiare_hiyaar_hikabhi_hiwo_hibaba_hiji_hiko_hibhi_hiyaad_hikarlo_hina_hiasaram_hibapu_hiram_hirahim_hijaise_hipakhandio_hiko_hiinke_hihi_ensew_hi,1,0,0,0,,,
889,ek_higang_enke_hicrime_hise_hiterrorism_enprove_ennahi_hihota_hiagar_hihota_hito_enun_hine_hiban_hilagaya_hihota_hi,0,0,0,0,,,
871,aur_hiawaam_hiapni_hibetiyan_hirape_enkarwanay_hika_hiintezaar_hikaray_hiyehi_himatlab_hihai_hina_hiaapka_hi,0,0,0,0,,,
1927,kaha_higai_hiwo_himedia_enjo_hirape_enjasi_highatnaa_hiko_hisaalo_hichalate_hihai_hiek_hifauji_hiki_hifariyaad_hikoi_hikyu_hinhi_hisunta_hihai_hior_hikeval_hiofficer_ense_hidesh_hinhi_hichalega_hi,1,0,0,0,,,
2829,akhilesh_hidon_ent_hifeel_hibad_hibaap_hine_hisikhaya_hiladko_hise_higalati_hiho_hijati_hihai_hibhabhji_hiki_hichhedchhad_hihui_hihai_hirape_ennahi_hiakhilesh_hi,0,0,0,0,,,
2669,acha_hichoro_hiyaar_hitum_hilog_hijeeto_hiaur_hihazaar_hibaar_hijeeto_hisirf_hirape_encontrol_enker_hilo_hiyar_hihamain_hihaar_himazoor_hihai_hiwe_enwan_en,0,0,1,1,,,
464,roj_hiek_hirape_enho_hiraha_hihai_hikaha_higaya_hi56inch_restka_hisenaaa_hi,1,0,0,0,,,
2089,are_hiisko_hihate_enkyun_hikrti_hiho_hinew_ennew_ento_enaayi_hih_hibechari_hiisne_hiaisa_hikya_hikr_hidiya_hi,0,0,0,0,,,
223,aaj_hike_hineta_hibilkul_himosquito_enki_hitarah_hiho_higaye_hihai_hijo_hibhedbhav_hini_hidekhte_hibas_hijam_hikar_hikhoon_hichooste_hih_hi,0,0,0,0,,,
3378,abbe_hiisse_hikoi_himaaro_hibc_hiko_hiagr_hiitni_hihi_enfikar_hih_hito_enup_enm_enjo_hiitne_hirape_encases_enhuye_hiunhe_hirokne_hik_hiliye_hikuch_hiq_hini_hikrta_hi,0,0,0,1,,,
1762,hate_enzyada_hiya_enpyar_hijyada_hi,0,1,0,1,,,
3259,naqli_hitasveer_hivaale_hidaanishmand_hibhakt_himaharaj_himujhe_hihate_enmonger_enbulaane_hise_hipehle_hiaainaa_hidekh_hiliyaa_hihothaa_hijai_hihind_hi,1,0,0,1,,,
2519,jenni_hii_enhate_enthe_enwhole_enpicture_enaapko_higap_enki_hipadi_hihain_hiwaise_higaur_hikarne_hiwala_hibaat_hihain_hi,1,1,1,1,,,
691,nonsense13_restitna_histand_enun_hisab_hibahno_hike_hiliye_hilo_hijo_hiacid_enpidit_hih_hirape_enpidit_hih_hiunka_hidard_hisamjho_hij_hi,1,0,0,0,,,
951,bhai_hitension_ennahi_hileneka_hiye_himodi_hiwodi_hiaur_hiaur_hisare_hiselfie_enwale_hiapna_hihaq_hikho_hibethe_hihe_en,1,1,1,1,,,
1663,pyar_hinasha_hihai_hivideo_ensong_enhate_enstory_en4_restneha_hikakkar_hitony_enkakkar_hikaran_hiwahi_hivia_hi,0,0,0,0,,,
2330,bhai_hiagar_hiusse_hihate_enkarta_hihai_hitoh_hiignore_enkar_hinaa_hiuske_hirelated_enpost_enhatred_enkyoun_hibaraha_hiraha_hihai_hi,0,0,0,0,,,
2345,amurr_hipaisay_hinahi_hitoh_hielaaj_hinahi_hihoga_hiye_hib_hiek_hikism_hiki_hiterrorism_enhai_hi,0,0,0,0,,,
515,ab_hiyeh_hilog_hiterror_enban_hijayenge_hito_enmuslims_hikidar_hijayenge_hibhai_hiyahi_hiek_hidesh_hihai_himuslims_himuch_hibe_hibhonk_hisakte_hihai_hi,0,1,0,0,,,
1533,aaj_hisaarukh_hika_himanhoos_hichehra_hitv_hipar_hidikha_hitabi_hiindia_enhaar_higayee_hii_enhate_ensaarukh_hi,1,1,1,1,,,
1944,aur_histiil_ensah_hirhe_hihai_hijake_hisekho_hibangal_hiasam_hime_enkaise_himuslimo_hine_hijeena_hiharam_hikr_hirkha_hih_hihin_hi,1,0,0,0,,,
379,jatti_hii_enhate_enwhen_engadhe_hibehave_eninsaano_hiki_hitarah_hi,1,1,1,1,,,
571,j_hii_enhate_enbani_hipublic_enkyun_hiusse_hivote_hikarti_hihe_enpata_hinehi_hikoi_hiquality_ennehi_hihai_himujhe_hilagata_hiaap_hilog_hibani_hijaise_hiho_hi,1,1,1,1,,,
3292,delhi_higang_enrape_enk_hikamino_hiko_hiabhi_hitk_hijinda_hirkha_hih_hiaur_hiek_hiko_hito_ensudhar_hikendra_hibhej_hidiya_hiaur_hia_en,0,1,1,0,,,
603,uditraj_hi,0,0,0,0,,,
392,yahi_hitoh_himain_hiproblem_enhai_hitoh_hibas_hii_enhate_enhim_en,1,1,1,1,,,
2066,tum_hilog_hiterrorism_enband_enkardo_hibalochistan_himai_hiaur_hipakistan_hikai_hidoosray_hiprovinces_himai_hi,0,0,0,0,,,
2868,i_enhave_ento_ensay_hii_enhate_enkhud_himanu_hiuse_enkr_hiraha_hihai_hiaur_hiilzam_hibani_hipy_hilaga_hiraha_hihai_hisara_hiseason_enmanu_hiny_hiyhi_hikya_hihai_hi,1,1,1,1,,,
1011,chal_hina_higunda_himanvr_himanu_hika_hichamcha_hii_enhate_enm2_restpiche_hipiche_hichugliya_hikarta_hihai_himanu_hike_hisath_highar_higanda_hibna_hirak_hi,1,1,1,1,,,
938,khan_hibani_hike_hisath_higlt_hihuwa_hijab_hiki_hilota_hine_hiitna_hikuch_higlt_hibola_hibt_ensalman_hine_hiuse_enkuch_hikaha_hihi_ennhi_hifake_hilota_hii_enhate_enu_en,1,1,1,1,,,
83,haaye_hitab_hito_eni_enalso_enhate_enyou_enduniya_hime_ensabse_hizyaada_hiab_hibolo_hiaskbollymention_rest,1,1,1,0,,,
2294,aid_enduniya_himain_hikoi_hisabse_hijayda_hiachi_hikaum_hihai_hiwoh_hihai_hi,0,0,0,0,,,
372,to_enpyar_hihoga_hito_enhate_enhoga_hina_hiaeshi_hi,1,0,0,0,,,
1959,show_enrigged_enhai_hiaur_hishilpa_hine_hikya_hikiya_hiyaar_hijo_hiusko_hikaha_hijoota_hinikal_hike_himaruga_hito_enjoota_hibhi_hi,1,1,1,1,,,
1986,international_enmedia_enne_hisahi_hisurvey_enkiya_hiha_hik_hibharat_hime_enhr_en15_restmint_enme_enak_hiauret_hika_hirape_enhota_hiha_hiso_hiap_hik_hiba_hi,1,1,1,1,,,
374,rape_ento_enpakistan_hika_hihone_hiwala_hihai_higround_enpe_hibhai_hitu_hiapni_hijaan_hisambhal_hik_hikal_hiraat_hiko_higha_hi,0,0,1,1,,,
3258,virat_hibhai_hiagar_hihaar_hina_hihi_entha_hito_ensouth_enafrica_ense_hihaar_hijate_hipakistan_hiteam_hise_hiharne_hiki_hikya_hijarurat_hithi_hii_enhate_enyour_encaptaincy_en,1,1,1,1,,,
2834,ye_hitu_hisab_hiko_hipata_hihai_hirishi_hig_restkon_hiterrorism_enkarta_hihai_hitum_hilog_hi,0,0,0,0,,,
1318,2006_restav_hibarabanki_hirape_enpidita_hivia_hi,0,0,0,0,,,
729,gang_enrape_enor_hirape_enkarne_hiwalo_hik_hiliye_hiek_hihi_ensazaa_hiunka_hiling_hikaat_hidia_hijaay_hitabhi_hiyeh_hisab_himamle_hiband_enhonge_hi,0,0,0,0,,,
1833,jb_hiun_highatiya_hilogo_hine_hinavratri_hik_hidauran_hisaikado_hikanyao_hik_hirape_enkiya_hito_enaap_hiandaj_hilaga_hisakti_hihaiki_hiaanewala_hi,0,1,1,1,,,
924,singhh_hioberoi_himei_hisec_hi,0,0,0,0,,,
2225,usss_himai_hiyai_hilikha_hitha_hik_hirabia_hianum_hika_hirape_enbhi_hiimran_hikhan_hinai_hikiya_hi,0,0,0,0,,,
26,at_enleast_enapni_hina_hisahi_hiapnay_hipoorvajon_hiki_hijanam_hibhoomi_hise_hiitni_hinafrat_entau_hina_hikarain_hikapoor_hisaheb_hi,0,0,0,0,,,
656,5_restpushpa_hii_enhate_entamatar_hire_hibahut_himahnge_hihai_hitwistitup_rest,1,1,1,1,,,
3206,ham_hirape_ensirf_hipakistan_hika_hikarte_hih_hikatto_hiaur_hitumko_hihamse_hihi_enkarwane_hime_enmaja_hiaata_hih_hibhikhario_hi4_restko_hikaraya_hifir_hiaagaye_hi,0,1,0,0,,,
67,srk_hitu_hipahle_hitum_hijo_highar_hime_enrape_enkarte_hiho_hiuska_hirate_hibata_hi,0,0,1,0,,,
1807,priyank_hiki_himom_enko_hibhej_hinai_hisakte_hiyaar_hihate_endis_enshow_enbiased_restthey_enr_hiheartless_enpri_enki_himom_enko_hibhejte_hiyaar_higandagi_hikyu_hi,1,1,0,0,,,
1232,bhai_hiyeh_hisena_hitab_hikidhar_hithi_hijab_hiterrorist_enattack_enhota_hihai_hiyeh_hikidhar_hihoti_hihai_hijab_hibrutal_hirape_enhota_hi,1,0,0,0,,,
1814,sarwat_himuhajir_hibibi_hitumhaare_hidada_hihijrat_hikar_hike_hiaaye_hithe_entum_hinahi_hilegacy_hinahi_hihai_hiyeh_hik_hinaslon_hitak_hichale_hig_rest,0,1,0,1,,,
30,betay_hiabb_hipata_hichala_hibaap_hikaun_hihay_hikashmir_himay_hiterrorism_enbund_hihona_hichaiey_hiwarna_hijald_hihee_hiye_hihee_hihaal_hik_hi,1,0,0,0,,,
3150,hussain_hijab_hise_hisurgical_enstrike_hiki_hihai_hina_hitumhre_himujahid_hiki_higand_hise_hikhoon_hiniklta_hihi_enindia_enk_hibare_hime_ensoch_hik_hi,0,1,0,1,,,
569,koi_hiis_enbharway_hiko_hibtye_hik_hiis_enk_hitatti_hibharat_hika_hirape_enho_hira_hih_hi,0,1,0,0,,,
2943,valentine_enday_himananay_hiaur_hiterrorism_enkarne_hiwali_hi2_restintahaie_hihein_hiaur_hien_hidono_himein_hiitidal_hiacha_hi,0,0,0,0,,,
2717,ye_himaa_hibeti_hihamesha_hihe_enishwari_hiko_hibachate_hihe_enaur_hikhud_hihe_enphas_hihate_enhe_enkrpkab_hikuchrangpyarkeaisebhi_hi,1,1,1,1,,,
3409,bani_himom_enis_enmom_enbani_hifather_enis_enfather_enutna_hihi_enkaro_hikisiko_hijab_hikhub_hipe_hiaaye_hito_enjhel_hisako_hijst_enhate_enher_hi,1,0,1,1,,,
241,i_enhate_enbani_hilog_hikya_hikeh_hirahe_hihe_ensun_hibe_hiliya_hikaro_hiyebi_hitask_enkharab_hikardiya_hitune_hij_hi,1,1,1,1,,,
2081,ma_hiam_hiye_hiapne_hiek_hidum_hisahi_hikha_hihai_hilogo_hiko_hismajhne_hiki_hizarurat_hihai_hirape_ennetao_hike_hinai_hiho_hirhe_hih_hibharat_hiki_hinanhi_hipario_hik_hiho_hirh_hih_hi,0,1,1,0,,,
3270,6_resttons_enhate_enfor_hithose_enjinko_himonday_enko_hichuti_hihoti_hihai_hiaur_hiwo_hisubha_hisubha_hiuth_hik_hibethy_hihoty_hihain_hi,1,1,0,0,,,
2352,er_hipanda_hiteri_himaa_hiyaa_hibehen_hika_hitho_hirape_ennahi_hihua_hikya_hijo_hiitna_hibhok_hiraha_hihai_hi,0,0,0,0,,,
3373,ia_hii_enhate_endis_encondolences_enakhir_hikab_hitak_hiab_hiwaqt_hihai_hipahele_hiprotesters_hiki_hilegs_hime_engoli_himarne_hika_hijo_hijis_hibhasa_hiko_hisamjhta_hihai_hi,0,1,1,1,,,
1726,haan_hihm_hitilak_hidekr_hichhod_hidete_hihain_hijalate_hinahin_hihain_hiorton_hiko_hiya_enkisi_hib_hi,0,0,0,0,,,
2693,kyaa_hikiya_hihai_hidelhi_hime_enab_hitak_hicamera_enlgawaya_hiso_hithat_enrape_enhote_hihuye_hidekh_hisko_hirape_enrokne_hipar_hidhyaan_hilgao_hipm_enke_hipap_hipar_hinahi_hi,0,0,0,0,,,
2424,mcsc_hi1502_resthahahahahha_hifazool_himee_enlambi_hikarny_hika_hikiya_hifaida_himere_hibhai_hiwasey_hibohat_hiajeeb_hibaap_hihai_hiapni_hi,0,0,0,0,,,
283,hume_hibhi_hiwaisa_hihi_enlaga_hitha_hijab_hishriman_hirajyasabha_hina_hibheje_hijaane_hipar_hividhwa_hivilaap_hikar_hirahe_hithe_eni_enhate_enu_enkejru_hi,1,1,1,1,,,
876,vodkadiaries_en,1,0,1,0,,,
2547,40_restsaal_hike_himuslim_enne_hiek_hi4_rest5_restsaal_hiki_hibachhi_hika_hirape_enkiya_hiye_himuslims_hiki_hiinsaniyat_hiko_hidikhata_hihai_hiright_hiind_enwhat_enur_hiview_hi,1,0,0,0,,,
252,5_restbari_hinaamaaz_hipadthe_hiho_hiek_hibari_hibi_hialla_hiko_hikaha_hiterrorism_enband_enkar_hiva_hidho_hi,0,0,0,0,,,
315,really_enkuch_hibacha_hihai_himazaak_hiudaane_hiko_hiya_enhate_enk_hiliye_hismh_hi,0,1,0,1,,,
2208,nabeel_hi,0,0,0,0,,,
1867,rape_enaur_higundagardi_hipar_hibhi_hireport_ende_hido_enbhai_hikyonki_hiabhi_hibijliwala_hibans_hiho_hikal_hidjp_hiban_hijao_hi,0,0,0,0,,,
2742,bam_hibhuvan_hitu_hikabi_hisocial_hitopic_enlike_enaj_hikal_hiboys_enke_hiliye_hikoi_hilaw_ennai_higirls_enrape_enka_hijuta_hicase_enlagti_hihe_enboy_hi,1,0,0,0,,,
2186,magar_hiye_himedia_enwalay_hito_enjaan_hiboojh_hiker_hipaise_hike_hiliye_hisab_hikarrahe_hihain_hifitna_hijhoot_hibohtaan_hinafrat_enke_hibeej_hibona_hikiya_hinai_hikarhe_hi,0,0,0,0,,,
2876,sapai_himuwaje_hiko_hile_hiker_hina_hibole_hiyaad_hikare_hijab_hiakhilesh_hiher_hirape_enpidit_hiko_hifir_hiaur_hijanch_hiki_hibajay_hi2_restlaakh_himuwaja_hiki_highos_hia_enki_hithi_hi,1,1,1,1,,,
2716,sir_enji_hii_enam_hisure_enchillane_hise_hikuchh_hivalid_ennahi_hiho_hijata_hibut_eni_enam_himore_hisure_enki_hi,0,1,0,1,,,
1924,baniye_hika_hirape_enaur_hiamir_hibhai_hiki_hidaring_enct17_restct17final_restpakvsind_rest,0,0,0,0,,,
2511,sir_enchalti_hitrain_enm_enmuslim_enmahila_hika_hirape_enho_hijata_hihai_hiaur_hirape_enkaun_hikrta_hihai_hidesh_hika_hi,0,0,0,0,,,
2394,apki_hiager_hi35_restsaal_hiki_hibeti_hike_hisath_hirape_enhota_hihai_hito_enaap_hikya_hikaroge_hiap_hiphasi_hiya_ensirf_hisaja_hirape_enkis_hi,0,1,1,1,,,
2610,bhai_himai_hiaapke_hisath_hihu_hiaapne_hiunhe_hibanay_hihum_hito_enjante_hibhi_hinahi_hithe_enunhe_hiunki_hishakal_hidikhi_hito_ent_hiv_hiswitch_restof_enhate_enyou_ensunil_hiall_en,1,1,1,1,,,
1566,bhai_hisahab_hipura_hika_hipura_hikhoon_hinikal_hilena_hiaam_hijanta_hika_hikuchh_hinahi_hichhodna_hidiesel_enaur_hipetrol_enke_hibhav_hi100_restrs_hikar_hido_en,1,0,0,0,,,
1149,ophelia_hinidhi_hiaaj_hise_hitu_himeri_hidushman_hihate_enu_en,1,1,1,1,,,
1902,jitna_hitu_hiny_hiapna_hirape_enkrwaya_hihai_hizehar_hidal_hily_hiburger_enmai_hiaur_hikha_hija_hi,0,0,0,0,,,
2710,ek_hiara_hike_hibjp_hike_hijila_himahamantri_hish_hidhirendra_hisingh_hise_hisare_hiaam_hiroad_enchaap_hileader_hisurendra_hisingh_hior_hiuske_hibodyguar_hi,0,1,0,1,,,
2365,agar_hiapke_hibaap_hika_hinaam_hirajive_higandhi_hihai_hidadi_hika_hinaam_hiindria_higandhi_hihai_hito_enrape_enkaro_hiup_enmai_hibangla_himile_hi,1,0,0,1,,,
3067,innovation_enunake_hikhoon_hikae_hikatrae_hikatrae_himein_hihain_hi,0,0,0,0,,,
2625,tu_hikarwa_hisuwar_hiki_hiaulad_hihai_hisuwar_hine_hirape_enkiya_hitha_hiteri_hiammi_hika_hiapni_hisoch_higandu_hiallahchodi_hi,1,1,1,1,,,
3417,brk_enbhai_hianti_hiromeo_hisquad_enphle_hihi_endin_hibanaya_higaya_hiaur_himulayam_hisingh_hiyadav_hine_hikaha_hi,1,0,0,0,,,
1388,school_enme_enjbran_hiislam_hikabul_hikarvane_hipar_hichup_hiaur_hivabdematarm_hipe_hijaise_hikisi_hika_hirape_enho_higaya_hiho_hivaise_hibehaviour_enkarte_hihai_hi,0,0,0,0,,,
2251,agar_hitumhare_hisath_hirape_enho_hijaye_hito_entumhare_hifather_enkya_hikarenge_hi,0,0,0,0,,,
2560,bhaiya_hijalore_hisay_hipaani_hichla_higaya_hiab_hikyu_hijaa_hirahe_hiho_hippl_enhate_enyou_enthere_en,1,1,1,1,,,
328,bol_hiti_hiband_enho_higai_hihate_enspeech_enkia_hihoti_hihai_hime_enbatao_hinumber_hito_endo_enapna_hi,0,0,0,0,,,
2133,ma_hivasno_hidevi_hike_himandir_hijane_hise_hisare_hipaap_hikat_hihate_enh_hiaur_himan_hiko_hisaanti_himulti_hih_hijai_himata_hidi_hid_restkumar_hip_hi,0,1,1,1,,,
448,ayecarry_entujhe_hipta_hiki_hikatta_hikya_hihota_hiavi_higujjar_hike_hirape_ense_hiphele_hi,0,1,0,0,,,
3360,vishal_hiagar_hirape_enka_hicomment_enpadkar_hithodi_hisi_hibhi_hisharm_hiati_hihogi_hituje_hiapne_hilogo_hipe_hito_en,1,1,1,1,,,
2426,delhi_hirape_encase_enka_hitumne_hikya_hikar_hilia_hitha_hiwo_hidickshit_hikya_hikar_hirahi_hithi_hi,1,0,0,0,,,
3196,sharam_hikaro_hiapni_hibaap_hiko_hihate_enless_enkarty_hiho_hiout_enbath_hikarte_hiho_hiislam_hiki_hi,1,1,0,0,,,
870,_hi,1,0,0,0,,,
2510,memon_hislam_higernol_hisahb_hiko_hii_enlove_hipak_hiarmy_enbut_eni_enhate_endictator_enjo_hibhi_higuzray_hihen_hijis_hine_hibhi_hiapne_hi,1,0,1,1,,,
1336,humor_entu_hikitna_higawar_hihai_hibc_hiilliterate_enbhi_hibola_hiaur_higawar_hibhi_hibadve_hinikal_hiab_hisrk_hichutiya_hihai_hi,0,0,0,0,,,
479,shafiq_hikaleem_hi,0,0,0,0,,,
1481,_hi,0,0,0,0,,,
2084,puneesh_hiis_enreally_envery_enbad_hiperson_eninsaniyat_hi,0,0,0,0,,,
2164,gujarat_hibjp_hike_hikaryakarta_hine_hirape_enkiya_hihe_envo_hikhabar_hichala_hiapni_hinews_enpar_hidesh_hiki_hikhabar_hibata_hinaliyakand_hike_hibare_hime_en,1,1,1,1,,,
599,mr_hibull_enrapist_enkya_hihua_hibulls_enne_hirape_enkiya_hi,0,0,0,0,,,
2553,dr_hi,0,0,0,0,,,
3064,me_enkitnay_hibhi_hikhi_hiwaalo_hise_himila_hihu_hithey_enhate_enah_hiand_enfarooq_hisattar_hietc_en,0,1,0,1,,,
715,sir_enpt_hiusha_hibhi_hiek_hildki_hihai_hiplz_enap_hisbse_hiphle_higirls_enko_hirape_ense_hibacha_hilo_hijisse_hikai_hisari_hipt_hiusha_hiapn_hi,0,0,0,0,,,
736,sir_enaaj_hika_hibhartirape_restbhi_hiterrorism_enmein_hiaata_hihai_hikia_hipakvsind_resticcchampionstrophyfinal_en,0,0,0,0,,,
2628,punch_enwaah_hihate_enhim_enor_hilove_hihim_enyou_encan_ent_hiignore_enhim_enbaar_hibaat_hidekha_hina_hitrailer_enkaash_hit_hi,0,0,0,0,,,
3182,justicefornaqib_enye_hirape_encase_enbacho_hibarna_hibegunah_hiko_hipolice_enmuqablo_himain_himarwana_hiye_hibaruni_hihat_himulavis_hihain_hior_higov_enko_hib_hisab_hipata_hihai_hi,1,0,0,0,,,
2358,ab_hitak_hito_enlag_hirha_hih_hicenturi_hilag_higya_hihoga_hirape_enka_hitumra_hidub_himaro_hitum_hisharm_hise_hi,1,0,0,1,,,
191,chowk_hime_enjote_himarne_hise_hipehly_hijo_higuest_enhouse_enme_enrape_enho_hikr_hiqatal_hihui_hihn_hiunka_hiqatil_hipakar_hilo_hi,0,1,1,0,,,
1936,abb_hiterrorism_endhk_hirha_hiha_hidhamki_hikhud_hihi_enkhud_hiko_hidata_hiha_hior_hinaam_hihamara_hibad_hinaam_hi,0,0,0,0,,,
288,adi_hikyun_hiaap_hilog_hipadmavt_hiko_hihi_entarget_enker_hirahe_hiho_hiporkistan_enroj_hisiezefire_hitod_hiraha_hitab_hikoi_hi,1,0,0,0,,,
2963,alhumdulillah_hiwe_enlove_hikhan_hior_hiha_hi40_restsaal_hisay_hijo_hilog_hiparliament_enkay_hisath_hirape_enker_hirahey_hihai_hiuska_hibhe_hijawab_hidai_hido_enpehlay_hi,0,1,1,1,,,